comparison	log_odds_ratio	norm_interactions	interactions_counts	expected_counts	condition
Treg1_vs_Treg1	0.774344472512467	1.06411613473951e-05	10	1.68135674481871	untreated
Treg2_vs_Treg1	0.722106254115872	5.00130646137245e-05	47	8.91235604059805	untreated
Treg2_vs_Treg2	0.672027984790027	0.000236231526008526	222	47.2416638760082	untreated
B1_vs_B1	1.02716340723781	7.6934402434428e-06	4	0.375757312760479	Ad-IL12
B2_vs_B1	-1.88404428609125	1.92331197806125e-10	0	0.00765674680686923	Ad-IL12
CD4_1_vs_B1	0.326801372183203	2.11566240898715e-05	11	5.18316770645023	Ad-IL12
CD4_2_vs_B1	-2.50933875166192	1.92331197806125e-10	0	0.0323101334411756	Ad-IL12
CD4_3_vs_B1	-2.00890224828629	1.92331197806125e-10	0	0.0102070971483492	Ad-IL12
CD4_4_vs_B1	0.599263297194503	1.92350430925905e-06	1	0.251640262808453	Ad-IL12
CD45_1_vs_B1	0.19007006557358	1.53866881556878e-05	8	5.16446513727938	Ad-IL12
CD45_2_vs_B1	0.336541154538304	3.8468162873203e-06	2	0.921532285837193	Ad-IL12
CD8_1_vs_B1	0.479492770537578	1.92350430925905e-06	1	0.331551240174826	Ad-IL12
CD8_2_vs_B1	0.179561658341114	3.8468162873203e-06	2	1.32278740623004	Ad-IL12
CD8_3_vs_B1	0.797534093971693	3.8468162873203e-06	2	0.318799488467426	Ad-IL12
CD8_4_vs_B1	-2.27203351191712	1.92331197806125e-10	0	0.0187082649532825	Ad-IL12
CD8_5_vs_B1	0.658933854449649	1.92350430925905e-06	1	0.219335825149707	Ad-IL12
CD8_6_vs_B1	0.586586167105654	7.6934402434428e-06	4	1.03629805120379	Ad-IL12
DC1_vs_B1	0.374620942254319	3.8468162873203e-06	2	0.844171658812301	Ad-IL12
DC2_vs_B1	-3.03330522077066	1.92331197806125e-10	0	0.107970526905082	Ad-IL12
DC3_vs_B1	-3.32042552410834	1.92331197806125e-10	0	0.209134423783787	Ad-IL12
DC4_vs_B1	1.20720212026059	1.92350430925905e-06	1	0.062064220758442	Ad-IL12
E1_vs_B1	0.0138835258009665	2.5003248045994e-05	13	12.5910853316691	Ad-IL12
E2_vs_B1	0.294089903076398	3.65431199143615e-05	19	9.65308173828413	Ad-IL12
E3_vs_B1	-2.10576378943426	1.92331197806125e-10	0	0.0127574474898292	Ad-IL12
M1_vs_B1	-0.509028315489962	5.76995516730352e-05	30	96.8614615484113	Ad-IL12
M10_vs_B1	0.719630985949964	1.7310000133749e-05	9	1.71639147559845	Ad-IL12
M11_vs_B1	0.229793780901263	1.34633761776265e-05	7	4.12392219795555	Ad-IL12
M12_vs_B1	-2.74906660959477	1.92331197806125e-10	0	0.0561134032949887	Ad-IL12
M13_vs_B1	0.264380317976028	1.92350430925905e-06	1	0.544080435298157	Ad-IL12
M2_vs_B1	0.280744840095065	1.34633761776265e-05	7	3.66740948683063	Ad-IL12
M3_vs_B1	0.106540292678383	2.30799360679328e-05	12	9.3895455363312	Ad-IL12
M4_vs_B1	-2.82161049469119	1.92331197806125e-10	0	0.0663148046609086	Ad-IL12
M5_vs_B1	-2.27203351191712	1.92331197806125e-10	0	0.0187082649532824	Ad-IL12
M6_vs_B1	-4.01477155798309	1.92331197806125e-10	0	1.03459781764281	Ad-IL12
M7_vs_B1	0.215757466063876	0.000196178014093445	102	62.0644814892586	Ad-IL12
M8_vs_B1	-0.163341832477157	3.8468162873203e-06	2	2.91335590253305	Ad-IL12
M9_vs_B1	-2.64553788602419	1.92331197806125e-10	0	0.0442117683680822	Ad-IL12
Mo1_vs_B1	-0.112763484592253	0.000103859039146505	54	70.0096729197492	Ad-IL12
Mo2_vs_B1	0.297274031774285	2.88498720021165e-05	15	7.56519492539253	Ad-IL12
Mo3_vs_B1	-0.700287666367259	1.92350430925905e-06	1	5.01569470069304	Ad-IL12
Mo4_vs_B1	0.504383096610164	1.53866881556878e-05	8	2.50444973111576	Ad-IL12
Mo5_vs_B1	0.0518615526602581	1.92350430925905e-06	1	0.88752761461746	Ad-IL12
Mo6_vs_B1	0.221141309017084	1.92350430925905e-06	1	0.60103825959121	Ad-IL12
Mo7_vs_B1	-3.18234787521131	1.92331197806125e-10	0	0.152176599490734	Ad-IL12
Mo8_vs_B1	-3.23268912248234	1.92331197806125e-10	0	0.170879168661588	Ad-IL12
N1_vs_B1	-0.0395999950613033	1.53866881556878e-05	8	8.76385958588811	Ad-IL12
N2_vs_B1	-3.9637085388368	1.92331197806125e-10	0	0.919832052276206	Ad-IL12
N3_vs_B1	-2.72886532269165	1.92331197806125e-10	0	0.0535630529535088	Ad-IL12
N4_vs_B1	-2.58275575940537	1.92331197806125e-10	0	0.0382609509046289	Ad-IL12
N5_vs_B1	0.296596470124054	9.61675222150404e-06	5	2.5257026506281	Ad-IL12
N6_vs_B1	-0.0887933525336196	4.61596798046678e-05	24	29.4446505049492	Ad-IL12
N7_vs_B1	-0.171232516861382	2.5003248045994e-05	13	19.2832046277125	Ad-IL12
NK1_vs_B1	0.332116199999307	3.2696495958239e-05	17	7.91289268861429	Ad-IL12
NK2_vs_B1	-2.56301470826883	1.92331197806125e-10	0	0.0365607173436423	Ad-IL12
NKT_vs_B1	0.251655503053924	3.8468162873203e-06	2	1.12045961247263	Ad-IL12
S_vs_B1	-3.43869011964329	1.92331197806125e-10	0	0.274593415881773	Ad-IL12
T1_vs_B1	-2.90263739634918	1.92331197806125e-10	0	0.0799166731488018	Ad-IL12
T10_vs_B1	-0.176079361866235	3.8468162873203e-06	2	3.00006781414337	Ad-IL12
T11_vs_B1	-0.462176320930833	5.77012826538155e-06	3	8.69585024344865	Ad-IL12
T12_vs_B1	-0.0640361015018491	3.84664318924228e-05	20	23.1775895991524	Ad-IL12
T2_vs_B1	-2.37674052819656	1.92331197806125e-10	0	0.0238089656362424	Ad-IL12
T3_vs_B1	-3.52055065673928	1.92331197806125e-10	0	0.331551240174826	Ad-IL12
T4_vs_B1	-3.8956234672486	1.92331197806125e-10	0	0.786363717738755	Ad-IL12
T5_vs_B1	-4.27972790615843	1.92331197806125e-10	0	1.90426728408748	Ad-IL12
T6_vs_B1	-0.659229198802121	3.8468162873203e-06	2	9.12600933437827	Ad-IL12
T7_vs_B1	0.505767059442862	2.5003248045994e-05	13	4.05676297229657	Ad-IL12
T8_vs_B1	0.00933699670268092	1.92333121118103e-05	10	9.78740018960208	Ad-IL12
T9_vs_B1	-3.28167403906378	1.92331197806125e-10	0	0.191281971393427	Ad-IL12
Treg1_vs_B1	-3.50926984266714	1.92331197806125e-10	0	0.323050072369893	Ad-IL12
Treg2_vs_B1	-0.0143916460269366	3.8468162873203e-06	2	2.06748970594219	Ad-IL12
B2_vs_B2	-0.193181130866009	1.92331197806125e-10	0	0.00015602030798499	Ad-IL12
CD4_1_vs_B2	-3.02373210586349	1.92331197806125e-10	0	0.105616581336177	Ad-IL12
CD4_2_vs_B2	-0.818475596436684	1.92331197806125e-10	0	0.000658378433776313	Ad-IL12
CD4_3_vs_B2	-0.318039093061055	1.92331197806125e-10	0	0.000207988389963403	Ad-IL12
CD4_4_vs_B2	-1.70991697485712	1.92331197806125e-10	0	0.00512763348391981	Ad-IL12
CD45_1_vs_B2	-3.02216219484022	1.92331197806125e-10	0	0.105235482068336	Ad-IL12
CD45_2_vs_B2	-2.27364740008169	1.92331197806125e-10	0	0.0187779163502496	Ad-IL12
CD8_1_vs_B2	-1.82968750151405	1.92331197806125e-10	0	0.00675596671924341	Ad-IL12
CD8_2_vs_B2	-2.43062689627888	1.92331197806125e-10	0	0.0269542279148531	Ad-IL12
CD8_3_vs_B2	-1.8126544606483	1.92331197806125e-10	0	0.00649612630935134	Ad-IL12
CD8_4_vs_B2	-0.581170356691886	1.92331197806125e-10	0	0.000381215329891445	Ad-IL12
CD8_5_vs_B2	-1.65024641760198	1.92331197806125e-10	0	0.00446937111219325	Ad-IL12
CD8_6_vs_B2	-2.3246215262234	1.92331197806125e-10	0	0.0211164800392781	Ad-IL12
DC1_vs_B2	-2.23556761236567	1.92331197806125e-10	0	0.0172015511969044	Ad-IL12
DC2_vs_B2	-1.34244206554542	1.92331197806125e-10	0	0.00220009819913589	Ad-IL12
DC3_vs_B2	-1.6295623688831	1.92331197806125e-10	0	0.0042614987842796	Ad-IL12
DC4_vs_B2	-1.10197815179104	1.92331197806125e-10	0	0.00126467272352446	Ad-IL12
E1_vs_B2	-3.40920001199457	1.92331197806125e-10	0	0.256566536789473	Ad-IL12
E2_vs_B2	-3.29380282840561	1.92331197806125e-10	0	0.196699306350342	Ad-IL12
E3_vs_B2	-0.414900634209025	1.92331197806125e-10	0	0.000259956471941815	Ad-IL12
M1_vs_B2	-4.29528786263025	1.92331197806125e-10	0	1.97373054690817	Ad-IL12
M10_vs_B2	-2.54375319373156	1.92331197806125e-10	0	0.0349746352335215	Ad-IL12
M11_vs_B2	-2.92444730805033	1.92331197806125e-10	0	0.0840325046211431	Ad-IL12
M12_vs_B2	-1.05820345436953	1.92331197806125e-10	0	0.00114341386557483	Ad-IL12
M13_vs_B2	-2.0447999540756	1.92331197806125e-10	0	0.0110866402174445	Ad-IL12
M2_vs_B2	1.12654717842034	1.92350430925905e-06	1	0.0747302179470073	Ad-IL12
M3_vs_B2	-3.28178141724961	1.92331197806125e-10	0	0.191329271212573	Ad-IL12
M4_vs_B2	-1.13074733946595	1.92331197806125e-10	0	0.00135128619348848	Ad-IL12
M5_vs_B2	-0.581170356691886	1.92331197806125e-10	0	0.000381215329891445	Ad-IL12
M6_vs_B2	-2.32390840275785	1.92331197806125e-10	0	0.0210818346512925	Ad-IL12
M7_vs_B2	0.596998713887299	9.61675222150404e-06	5	1.26467803639471	Ad-IL12
M8_vs_B2	-2.77353038709715	1.92331197806125e-10	0	0.0593649883753899	Ad-IL12
M9_vs_B2	-0.954674730798957	1.92331197806125e-10	0	0.000900896149675572	Ad-IL12
Mo1_vs_B2	-4.15429489343828	1.92331197806125e-10	0	1.42657593445146	Ad-IL12
Mo2_vs_B2	-3.18795696734305	1.92331197806125e-10	0	0.154154769904015	Ad-IL12
Mo3_vs_B2	-3.00946793841888	1.92331197806125e-10	0	0.102204010619595	Ad-IL12
Mo4_vs_B2	-2.70784916380364	1.92331197806125e-10	0	0.051032772564851	Ad-IL12
Mo5_vs_B2	-2.25731871939137	1.92331197806125e-10	0	0.0180850085905374	Ad-IL12
Mo6_vs_B2	-2.08803896303454	1.92331197806125e-10	0	0.0122472607149624	Ad-IL12
Mo7_vs_B2	-1.49148471998607	1.92331197806125e-10	0	0.00310087828676171	Ad-IL12
Mo8_vs_B2	-1.5418259672571	1.92331197806125e-10	0	0.0034819775546034	Ad-IL12
N1_vs_B2	-3.2518322554751	1.92331197806125e-10	0	0.178579768433869	Ad-IL12
N2_vs_B2	-2.27284538361156	1.92331197806125e-10	0	0.0187432709622639	Ad-IL12
N3_vs_B2	-1.03800216746641	1.92331197806125e-10	0	0.00109144578359642	Ad-IL12
N4_vs_B2	-0.891892604180135	1.92331197806125e-10	0	0.000779637291725943	Ad-IL12
N5_vs_B2	-2.71151906478951	1.92331197806125e-10	0	0.0514658399146712	Ad-IL12
N6_vs_B2	0.522908461268666	3.8468162873203e-06	2	0.599988945196817	Ad-IL12
N7_vs_B2	-3.59431605465692	1.92331197806125e-10	0	0.392930783900828	Ad-IL12
NK1_vs_B2	-3.20747212081964	1.92331197806125e-10	0	0.161239751747072	Ad-IL12
NK2_vs_B2	-0.872151553043591	1.92331197806125e-10	0	0.000744991903740334	Ad-IL12
NKT_vs_B2	-2.35853305156607	1.92331197806125e-10	0	0.0228314267445657	Ad-IL12
S_vs_B2	-1.74782696441805	1.92331197806125e-10	0	0.00559534622172552	Ad-IL12
T1_vs_B2	-1.21177424112394	1.92331197806125e-10	0	0.00162844929737335	Ad-IL12
T10_vs_B2	-2.78626791648622	1.92331197806125e-10	0	0.0611319031626559	Ad-IL12
T11_vs_B2	-3.24844889666672	1.92331197806125e-10	0	0.177193952914444	Ad-IL12
T12_vs_B2	-3.67420511340757	1.92331197806125e-10	0	0.472286045081865	Ad-IL12
T2_vs_B2	-0.685877372971325	1.92331197806125e-10	0	0.000485151493848271	Ad-IL12
T3_vs_B2	-1.82968750151405	1.92331197806125e-10	0	0.00675596671924341	Ad-IL12
T4_vs_B2	-2.20476031202336	1.92331197806125e-10	0	0.0160236080053937	Ad-IL12
T5_vs_B2	-2.58886475093319	1.92331197806125e-10	0	0.0388029506059312	Ad-IL12
T6_vs_B2	-3.26941775342211	1.92331197806125e-10	0	0.185959236074803	Ad-IL12
T7_vs_B2	-2.91731647835267	1.92331197806125e-10	0	0.0826640117957116	Ad-IL12
T8_vs_B2	0.700239236281676	1.92350430925905e-06	1	0.199436292001205	Ad-IL12
T9_vs_B2	-1.59081088383854	1.92331197806125e-10	0	0.00389772221043071	Ad-IL12
Treg1_vs_B2	-1.8184066874419	1.92331197806125e-10	0	0.00658273977931536	Ad-IL12
Treg2_vs_B2	-2.62458020064693	1.92331197806125e-10	0	0.0421289078525497	Ad-IL12
CD4_1_vs_CD4_1	0.499825550452082	0.00043466869937304	226	71.4962199293601	Ad-IL12
CD4_2_vs_CD4_1	-3.64902657143417	1.92331197806125e-10	0	0.445683515812638	Ad-IL12
CD4_3_vs_CD4_1	-3.14859006805854	1.92331197806125e-10	0	0.140795919385466	Ad-IL12
CD4_4_vs_CD4_1	0.362627465784432	1.53866881556878e-05	8	3.4711065880515	Ad-IL12
CD45_1_vs_CD4_1	0.192610200205067	0.000213487821895996	111	71.2382381169986	Ad-IL12
CD45_2_vs_CD4_1	-0.104194032156065	1.92333121118103e-05	10	12.7115460489981	Ad-IL12
CD8_1_vs_CD4_1	0.515855677831045	2.88498720021165e-05	15	4.57339251359589	Ad-IL12
CD8_2_vs_CD4_1	0.257337384643419	6.3469487607219e-05	33	18.2464285687529	Ad-IL12
CD8_3_vs_CD4_1	-0.0411345870914853	7.6934402434428e-06	4	4.39749582334944	Ad-IL12
CD8_4_vs_CD4_1	-3.41172133168937	1.92331197806125e-10	0	0.258060379549763	Ad-IL12
CD8_5_vs_CD4_1	-0.00366166163833638	5.77012826538155e-06	3	3.02550163942717	Ad-IL12
CD8_6_vs_CD4_1	0.16704886157707	4.0389743870484e-05	21	14.2946162612161	Ad-IL12
DC1_vs_CD4_1	0.164332888681029	3.2696495958239e-05	17	11.644439461503	Ad-IL12
DC2_vs_CD4_1	-0.172949613266041	1.92350430925905e-06	1	1.48933721127488	Ad-IL12
DC3_vs_CD4_1	0.442982071758453	1.53866881556878e-05	8	2.88478428723001	Ad-IL12
DC4_vs_CD4_1	0.368522583056708	3.8468162873203e-06	2	0.856109126387677	Ad-IL12
E1_vs_CD4_1	0.0926876749209401	0.000413512267614366	215	173.680470516528	Ad-IL12
E2_vs_CD4_1	0.103533158189488	0.000325039916623549	169	133.153873083747	Ad-IL12
E3_vs_CD4_1	1.05560010063872	3.8468162873203e-06	2	0.175975257434755	Ad-IL12
M1_vs_CD4_1	-0.221664415192139	0.00154249639873632	802	1336.09961123317	Ad-IL12
M10_vs_CD4_1	0.117058926052912	5.96228636510965e-05	31	23.6757730743598	Ad-IL12
M11_vs_CD4_1	-0.249846947559768	6.15461756291578e-05	32	56.8850681928887	Ad-IL12
M12_vs_CD4_1	-3.88875442936701	1.92331197806125e-10	0	0.774024004272669	Ad-IL12
M13_vs_CD4_1	0.124653413850023	1.92333121118103e-05	10	7.50500401770331	Ad-IL12
M2_vs_CD4_1	0.102133428714477	0.000123092158927118	64	50.587966682066	Ad-IL12
M3_vs_CD4_1	-0.0994947458969956	0.000198101326071506	103	129.518674818654	Ad-IL12
M4_vs_CD4_1	0.515837416497689	5.77012826538155e-06	3	0.914741356469825	Ad-IL12
M5_vs_CD4_1	-3.41172133168937	1.92331197806125e-10	0	0.258060379549763	Ad-IL12
M6_vs_CD4_1	-0.251363962116298	1.53866881556878e-05	8	14.2711633691832	Ad-IL12
M7_vs_CD4_1	0.0350170717688505	0.00178483370797204	928	856.11272288867	Ad-IL12
M8_vs_CD4_1	0.304404192949716	0.000155788462554159	81	40.1866090654928	Ad-IL12
M9_vs_CD4_1	0.214817721480423	1.92350430925905e-06	1	0.609853760042654	Ad-IL12
Mo1_vs_CD4_1	0.0928853475288745	0.00230028131809245	1196	965.708087358222	Ad-IL12
Mo2_vs_CD4_1	0.271526891737042	0.000375046028053141	195	104.353721667396	Ad-IL12
Mo3_vs_CD4_1	-0.00116919326727613	0.000132708718817424	69	69.1861100641234	Ad-IL12
Mo4_vs_CD4_1	-0.123425120470123	5.00063037607903e-05	26	34.5461885315902	Ad-IL12
Mo5_vs_CD4_1	0.167405223454875	3.46198079363003e-05	18	12.2424882083409	Ad-IL12
Mo6_vs_CD4_1	0.195356754988746	2.5003248045994e-05	13	8.2906759008041	Ad-IL12
Mo7_vs_CD4_1	-0.0209839851383263	3.8468162873203e-06	2	2.09911240412922	Ad-IL12
Mo8_vs_CD4_1	-4.37237694225458	1.92331197806125e-10	0	2.35709421649068	Ad-IL12
N1_vs_CD4_1	-0.0370598604298169	0.000213487821895996	111	120.888010550562	Ad-IL12
N2_vs_CD4_1	-0.200300942970006	1.53866881556878e-05	8	12.6880931569652	Ad-IL12
N3_vs_CD4_1	-3.86855314246389	1.92331197806125e-10	0	0.73884466622338	Ad-IL12
N4_vs_CD4_1	0.277599848099244	1.92350430925905e-06	1	0.527768637927646	Ad-IL12
N5_vs_CD4_1	-0.127095021455994	5.00063037607903e-05	26	34.8393496820009	Ad-IL12
N6_vs_CD4_1	-0.00231275096481763	0.000777018231467942	404	406.157262792247	Ad-IL12
N7_vs_CD4_1	-0.0844227165063442	0.000421205515526611	219	265.991053557863	Ad-IL12
NK1_vs_CD4_1	0.226794963221959	0.000353889596294467	184	109.149838088116	Ad-IL12
NK2_vs_CD4_1	-3.70270252804107	1.92331197806125e-10	0	0.504315745894786	Ad-IL12
NKT_vs_CD4_1	0.342396167813539	6.53927995852802e-05	34	15.4555344168426	Ad-IL12
S_vs_CD4_1	-4.57837793941553	1.92331197806125e-10	0	3.7877206304951	Ad-IL12
T1_vs_CD4_1	-4.04232521612142	1.92331197806125e-10	0	1.1023644927327	Ad-IL12
T10_vs_CD4_1	-0.139696189118185	5.76995516730352e-05	30	41.3827065591687	Ad-IL12
T11_vs_CD4_1	-0.170514316619856	0.000155788462554159	81	119.949894869248	Ad-IL12
T12_vs_CD4_1	-0.168296154420868	0.000417358891570489	217	319.709902759127	Ad-IL12
T2_vs_CD4_1	-3.51642834796881	1.92331197806125e-10	0	0.328419055648341	Ad-IL12
T3_vs_CD4_1	-4.66023847651153	1.92331197806125e-10	0	4.57339251359589	Ad-IL12
T4_vs_CD4_1	-1.03526785974398	1.92350430925905e-06	1	10.8470411323858	Ad-IL12
T5_vs_CD4_1	-0.305469032909899	2.5003248045994e-05	13	26.2673176439908	Ad-IL12
T6_vs_CD4_1	-0.497907651356784	7.69326714536477e-05	40	125.883476553561	Ad-IL12
T7_vs_CD4_1	-0.0402964256952472	9.80891032123215e-05	51	55.9586789575907	Ad-IL12
T8_vs_CD4_1	0.0571658368531053	0.00029619023695263	154	135.006651554343	Ad-IL12
T9_vs_CD4_1	-0.120310148990799	3.8468162873203e-06	2	2.63852892088499	Ad-IL12
Treg1_vs_CD4_1	0.196146581737441	1.34633761776265e-05	7	4.45612805343159	Ad-IL12
Treg2_vs_CD4_1	0.425682988076114	0.000146171902663853	76	28.5187952791453	Ad-IL12
CD4_2_vs_CD4_2	-1.44377006200736	1.92331197806125e-10	0	0.00277824193311715	Ad-IL12
CD4_3_vs_CD4_2	-0.943333558631729	1.92331197806125e-10	0	0.000877674657846054	Ad-IL12
CD4_4_vs_CD4_2	-2.3352114404278	1.92331197806125e-10	0	0.0216377172031149	Ad-IL12
CD45_1_vs_CD4_2	0.352586766865967	1.92350430925905e-06	1	0.444075343502793	Ad-IL12
CD45_2_vs_CD4_2	-2.89894186565236	1.92331197806125e-10	0	0.0792395253921003	Ad-IL12
CD8_1_vs_CD4_2	1.54506146019214	1.92350430925905e-06	1	0.0285089988906335	Ad-IL12
CD8_2_vs_CD4_2	-3.05592136184955	1.92331197806125e-10	0	0.113742131312406	Ad-IL12
CD8_3_vs_CD4_2	-2.43794892621897	1.92331197806125e-10	0	0.0274125177702848	Ad-IL12
CD8_4_vs_CD4_2	-1.20646482226256	1.92331197806125e-10	0	0.00160866207141186	Ad-IL12
CD8_5_vs_CD4_2	-2.27554088317265	1.92331197806125e-10	0	0.0188599650315648	Ad-IL12
CD8_6_vs_CD4_2	-2.94991599179408	1.92331197806125e-10	0	0.0891078554752386	Ad-IL12
DC1_vs_CD4_2	-2.86086207793634	1.92331197806125e-10	0	0.0725875399286515	Ad-IL12
DC2_vs_CD4_2	-1.96773653111609	1.92331197806125e-10	0	0.00928402991385281	Ad-IL12
DC3_vs_CD4_2	-2.25485683445378	1.92331197806125e-10	0	0.0179827801352859	Ad-IL12
DC4_vs_CD4_2	-1.72727261736171	1.92331197806125e-10	0	0.00533669788059746	Ad-IL12
E1_vs_CD4_2	-4.03449447756524	1.92331197806125e-10	0	1.08266594799388	Ad-IL12
E2_vs_CD4_2	0.0809461333005786	1.92350430925905e-06	1	0.830036697865538	Ad-IL12
E3_vs_CD4_2	-1.0401950997797	1.92331197806125e-10	0	0.0010969708819158	Ad-IL12
M1_vs_CD4_2	-0.443446597239799	5.77012826538155e-06	3	8.32879798118899	Ad-IL12
M10_vs_CD4_2	-3.16904765930223	1.92331197806125e-10	0	0.147586848560503	Ad-IL12
M11_vs_CD4_2	-3.549741773621	1.92331197806125e-10	0	0.354602484082339	Ad-IL12
M12_vs_CD4_2	-1.68349791994021	1.92331197806125e-10	0	0.0048250066911014	Ad-IL12
M13_vs_CD4_2	-2.67009441964627	1.92331197806125e-10	0	0.0467836842297786	Ad-IL12
M2_vs_CD4_2	-3.4987907144272	1.92331197806125e-10	0	0.315348459973855	Ad-IL12
M3_vs_CD4_2	-3.90707588282028	1.92331197806125e-10	0	0.807376088044998	Ad-IL12
M4_vs_CD4_2	-1.75604180503662	1.92331197806125e-10	0	0.00570219158738036	Ad-IL12
M5_vs_CD4_2	-1.20646482226256	1.92331197806125e-10	0	0.00160866207141186	Ad-IL12
M6_vs_CD4_2	-2.94920286832853	1.92331197806125e-10	0	0.0889616579925255	Ad-IL12
M7_vs_CD4_2	0.418856695948427	2.69265600240553e-05	14	5.33672029998143	Ad-IL12
M8_vs_CD4_2	-3.39882485266782	1.92331197806125e-10	0	0.250509876390568	Ad-IL12
M9_vs_CD4_2	-1.57996919636963	1.92331197806125e-10	0	0.00380162431210927	Ad-IL12
Mo1_vs_CD4_2	0.261807274262978	2.11566240898715e-05	11	6.01990113670004	Ad-IL12
Mo2_vs_CD4_2	0.186791994363134	1.92350430925905e-06	1	0.650506189093776	Ad-IL12
Mo3_vs_CD4_2	-3.63476240398956	1.92331197806125e-10	0	0.431283063765392	Ad-IL12
Mo4_vs_CD4_2	0.666899797902551	1.92350430925905e-06	1	0.215349381798053	Ad-IL12
Mo5_vs_CD4_2	-2.88261318496204	1.92331197806125e-10	0	0.0763155757378371	Ad-IL12
Mo6_vs_CD4_2	-2.71333342860522	1.92331197806125e-10	0	0.0516812999006695	Ad-IL12
Mo7_vs_CD4_2	-2.11677918555674	1.92331197806125e-10	0	0.013085164464395	Ad-IL12
Mo8_vs_CD4_2	-2.16712043282778	1.92331197806125e-10	0	0.0146933367742398	Ad-IL12
N1_vs_CD4_2	-3.87712672104578	1.92331197806125e-10	0	0.753575414406555	Ad-IL12
N2_vs_CD4_2	-2.89813984918224	1.92331197806125e-10	0	0.0790933279093871	Ad-IL12
N3_vs_CD4_2	-1.66329663303708	1.92331197806125e-10	0	0.00460571046703166	Ad-IL12
N4_vs_CD4_2	-1.51718706975081	1.92331197806125e-10	0	0.00328993312261321	Ad-IL12
N5_vs_CD4_2	0.66322989691668	1.92350430925905e-06	1	0.217176850331968	Ad-IL12
N6_vs_CD4_2	-0.403394286870372	1.92350430925905e-06	1	2.53184849538809	Ad-IL12
N7_vs_CD4_2	-0.219567092950728	1.92350430925905e-06	1	1.65809923995288	Ad-IL12
NK1_vs_CD4_2	-3.83276658639031	1.92331197806125e-10	0	0.680403574308618	Ad-IL12
NK2_vs_CD4_2	-1.49744601861427	1.92331197806125e-10	0	0.00314373563990005	Ad-IL12
NKT_vs_CD4_2	-2.98382751713674	1.92331197806125e-10	0	0.0963446308695401	Ad-IL12
S_vs_CD4_2	-2.37312142998873	1.92331197806125e-10	0	0.0236113832197426	Ad-IL12
T1_vs_CD4_2	-1.83706870669461	1.92331197806125e-10	0	0.00687177144908565	Ad-IL12
T10_vs_CD4_2	-3.4115623820569	1.92331197806125e-10	0	0.257965948008939	Ad-IL12
T11_vs_CD4_2	-3.87374336223739	1.92331197806125e-10	0	0.747727515098028	Ad-IL12
T12_vs_CD4_2	-0.299456151701386	1.92350430925905e-06	1	1.99296457410738	Ad-IL12
T2_vs_CD4_2	-1.311171838542	1.92331197806125e-10	0	0.00204725451955134	Ad-IL12
T3_vs_CD4_2	-2.45498196708472	1.92331197806125e-10	0	0.0285089988906335	Ad-IL12
T4_vs_CD4_2	-2.83005477759404	1.92331197806125e-10	0	0.067616825516404	Ad-IL12
T5_vs_CD4_2	-3.21415921650386	1.92331197806125e-10	0	0.163741670400307	Ad-IL12
T6_vs_CD4_2	-3.89471221899279	1.92331197806125e-10	0	0.784715478224458	Ad-IL12
T7_vs_CD4_2	-3.54261094392335	1.92331197806125e-10	0	0.348827683515169	Ad-IL12
T8_vs_CD4_2	0.0749447707110018	1.92350430925905e-06	1	0.841586298999878	Ad-IL12
T9_vs_CD4_2	-2.21610534940922	1.92331197806125e-10	0	0.0164477065667977	Ad-IL12
Treg1_vs_CD4_2	-2.44370115301258	1.92331197806125e-10	0	0.0277780114770677	Ad-IL12
Treg2_vs_CD4_2	-3.2498746662176	1.92331197806125e-10	0	0.177776628740771	Ad-IL12
CD4_3_vs_CD4_3	-0.442897055256101	1.92331197806125e-10	0	0.000277266279744367	Ad-IL12
CD4_4_vs_CD4_3	-1.83477493705217	1.92331197806125e-10	0	0.00683557317900896	Ad-IL12
CD45_1_vs_CD4_3	-3.14702015703527	1.92331197806125e-10	0	0.140287881527073	Ad-IL12
CD45_2_vs_CD4_3	-2.39850536227673	1.92331197806125e-10	0	0.0250325655614755	Ad-IL12
CD8_1_vs_CD4_3	-1.95454546370909	1.92331197806125e-10	0	0.00900628039214583	Ad-IL12
CD8_2_vs_CD4_3	-2.55548485847392	1.92331197806125e-10	0	0.0359322868870138	Ad-IL12
CD8_3_vs_CD4_3	-1.93751242284334	1.92331197806125e-10	0	0.00865989094324101	Ad-IL12
CD8_4_vs_CD4_3	-0.706028318886931	1.92331197806125e-10	0	0.000508192579014247	Ad-IL12
CD8_5_vs_CD4_3	-1.77510437979702	1.92331197806125e-10	0	0.00595805324178341	Ad-IL12
CD8_6_vs_CD4_3	-2.44947948841845	1.92331197806125e-10	0	0.0281500706016189	Ad-IL12
DC1_vs_CD4_3	-2.36042557456072	1.92331197806125e-10	0	0.0229311362381196	Ad-IL12
DC2_vs_CD4_3	-1.46730002774047	1.92331197806125e-10	0	0.00293291872134798	Ad-IL12
DC3_vs_CD4_3	-1.75442033107815	1.92331197806125e-10	0	0.00568094168265956	Ad-IL12
DC4_vs_CD4_3	-1.22683611398608	1.92331197806125e-10	0	0.00168591670529063	Ad-IL12
E1_vs_CD4_3	-3.53405797418961	1.92331197806125e-10	0	0.34202509656924	Ad-IL12
E2_vs_CD4_3	-3.41866079060066	1.92331197806125e-10	0	0.262216967541569	Ad-IL12
